technosphere_id,year,flow_type,subflow_type,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_MJ,unit_source,assumption_note,unit_standard,needs_factor,site_id,activity_name,mining_processing_type,archetypes,metal,mass_t,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key
TECH-8eb8be0d-2023.0-2.0,2023.0,Energy,Aviation fuel,GJ,121071.915388,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,121071915.388,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,189486924.2894998,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-2.0,2023.0,Energy,Aviation fuel,GJ,121071.915388,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,121071915.388,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,25243.881792394848,"Cu, usable ore",metal_economic
TECH-8eb8be0d-2023.0-3.0,2023.0,Energy,Diesel,GJ,1361713.858312,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1361713858.312,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,2131187649.4811184,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-3.0,2023.0,Energy,Diesel,GJ,1361713.858312,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1361713858.312,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,283921.6969858982,"Cu, usable ore",metal_economic
TECH-8eb8be0d-2023.0-4.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,5528.5667,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,5528566.7,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,8652635.058718013,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-4.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,5528.5667,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,5528566.7,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,1152.7238485400485,"Cu, usable ore",metal_economic
TECH-8eb8be0d-2023.0-5.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,1274584.3416,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1274584341.6,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,1994823207.870708,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-5.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,1274584.3416,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1274584341.6,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,265754.9139342093,"Cu, usable ore",metal_economic
TECH-8eb8be0d-2023.0-6.0,2023.0,Energy,Gasoline,GJ,25050.76,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,25050760.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,39206379.51668936,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-6.0,2023.0,Energy,Gasoline,GJ,25050.76,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,25050760.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,5223.163623232239,"Cu, usable ore",metal_economic
TECH-8eb8be0d-2023.0-7.0,2023.0,Energy,Propane,GJ,80313.1858,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,80313185.80000001,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,125696355.82589856,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-7.0,2023.0,Energy,Propane,GJ,80313.1858,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,80313185.80000001,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,16745.556244060142,"Cu, usable ore",metal_economic
TECH-7f050560-2024.0-1.0,2024.0,Energy,Diesel,l,3116555.8,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,111899935.999,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.50536445,1.0,mining,31922482.696200103,"Au, usable ore",metal_economic
TECH-7f050560-2024.0-2.0,2024.0,Energy,Electricity consumption|Grid electricity,kWh,248298644.3585,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,893875119.6906,direct_unit,kwh→MJ factor=3.6,MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.50536445,1.0,mining,255002049.69859838,"Au, usable ore",metal_economic
TECH-7f050560-2024.0-3.0,2024.0,Energy,Gasoline,l,151631.5,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,4970480.57,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.50536445,1.0,mining,1417963.9923032825,"Au, usable ore",metal_economic
TECH-7f050560-2024.0-4.0,2024.0,Energy,LPG,l,640677.799999999,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,14655632.81055998,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.50536445,1.0,mining,4180915.5708645303,"Au, usable ore",metal_economic
TECH-7f050560-2024.0-5.0,2024.0,Energy,Natural gas,GJ,307233.0,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,307233000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.50536445,1.0,mining,87646521.31963055,"Au, usable ore",metal_economic
TECH-GRP-14bfbb82-2023.0-1.0,2023.0,Energy,Diesel,GJ,131655.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,131655000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2054783495,1.0,mining,109213906.7073307,"Au, usable ore",metal_economic
TECH-GRP-14bfbb82-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,452775.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,1629990.0,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2054783495,1.0,mining,1352152.0321589152,"Au, usable ore",metal_economic
TECH-GRP-14bfbb82-2023.0-3.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,53673624.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,193225046.4,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2054783495,1.0,mining,160289105.54896697,"Au, usable ore",metal_economic
TECH-GRP-14bfbb82-2023.0-4.0,2023.0,Energy,Other,GJ,10277.0,"Other types are electricity, diesel, natural gas, propane",,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,10277000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2054783495,1.0,mining,8525246.433718717,"Au, usable ore",metal_economic
TECH-GRP-14bfbb82-2023.0-5.0,2023.0,Energy,Propane,GJ,40177.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,40177000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2054783495,1.0,mining,33328678.210325666,"Au, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,5.8276450705,0.6124179191730442,mining,40690230.00459731,"Au, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Ag,26.4915663305,0.036127966204618486,mining,528045.3537518049,"Ag, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,12154.0,0.1701574307878526,mining,5420.845581788425,"Cu, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,34642.0,0.1812966838344847,mining,2026.3863512704945,"Zn, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,5.8276450705,0.6124179191730442,mining,80287540.6082447,"Au, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Ag,26.4915663305,0.036127966204618486,mining,1041907.6711425077,"Ag, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,12154.0,0.1701574307878526,mining,10696.089939272617,"Cu, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,34642.0,0.1812966838344847,mining,3998.3449699655416,"Zn, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,5.8276450705,0.6124179191730442,mining,184955.59092998778,"Au, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Ag,26.4915663305,0.036127966204618486,mining,2400.2061534172954,"Ag, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,12154.0,0.1701574307878526,mining,24.640207189947386,"Cu, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,34642.0,0.1812966838344847,mining,9.210847051229521,"Zn, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,5.8276450705,0.6124179191730442,mining,5086278.750574664,"Au, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Ag,26.4915663305,0.036127966204618486,mining,66005.66921897561,"Ag, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,12154.0,0.1701574307878526,mining,677.6056977235531,"Cu, usable ore",metal_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,34642.0,0.1812966838344847,mining,253.29829390881181,"Zn, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-1.0,2023.0,Energy,Ammonium nitrate,GJ,20.7,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,20700.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,5007.674624236615,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-2.0,2023.0,Energy,Diesel,GJ,384285.8,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,384285800.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,92965132.80746219,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-3.0,2023.0,Energy,Dynamite,GJ,4889.799999999999,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,4889799.999999999,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,1182924.0279030048,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-4.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,738226.8,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,738226800.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,178589353.2991014,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-5.0,2023.0,Energy,Emulsions,GJ,2026.3,"Explosives, treated as energy consumption",,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,2026300.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,490195.70488360646,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-6.0,2023.0,Energy,Gasoline,GJ,2946.1,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,2946100.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,712710.6381866422,"Au, usable ore",metal_economic
TECH-GRP-147b3123-2023.0-7.0,2023.0,Energy,Natural gas,GJ,159325.59885,,,GRP-147b3123,CMP-48a36546,PanAmericanSilverCorp_ESG_data_2023,159325598.85,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-147b3123,Underground mining and beneficiation at Timmins Operation,"Underground, concentrator",Free-miling,Au,4.13365515,1.0,mining,38543514.8962535,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-1.0,2023.0,Energy,ANFO,GJ,1530.9,"Explosives, treated as energy consumption",QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1530900.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,526541.9312992371,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-1.0,2023.0,Energy,ANFO,GJ,1530.9,"Explosives, treated as energy consumption",QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1530900.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,6833.041256995858,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-7.0,2023.0,Energy,Diesel,GJ,206946.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,206946000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,71177573.0058475,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-7.0,2023.0,Energy,Diesel,GJ,206946.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,206946000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,923685.7769745019,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-8.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,525946.7,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,525946699.9999999,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,180895545.87396982,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-8.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,525946.7,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,525946699.9999999,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,2347518.126644995,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-9.0,2023.0,Energy,Emulsion ANFO,GJ,4260.6,"Explosives, treated as energy consumption",QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,4260600.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,1465402.4119756545,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-9.0,2023.0,Energy,Emulsion ANFO,GJ,4260.6,"Explosives, treated as energy consumption",QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,4260600.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,19016.823815766253,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-12.0,2023.0,Energy,Gasoline,GJ,3350.8,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,3350800.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,1152483.3126902368,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-12.0,2023.0,Energy,Gasoline,GJ,3350.8,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,3350800.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,14956.00930429272,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-17.0,2023.0,Energy,Natural gas,GJ,63958.3,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,63958300.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,21997992.556415178,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-17.0,2023.0,Energy,Natural gas,GJ,63958.3,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,63958300.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,285472.4035713098,"Ag, usable ore",metal_economic
TECH-02884fb5-2023.0-18.0,2023.0,Energy,Propane,GJ,33.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,33000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Au,2.8926255,0.994897522565433,mining,11350.110218090551,"Au, usable ore",metal_economic
TECH-02884fb5-2023.0-18.0,2023.0,Energy,Propane,GJ,33.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,33000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-02884fb5,Underground mining and beneficiation at Westwood-Doyon,"Underground, concentrator",Free-miling,Ag,1.143178039,0.005102477434567,mining,147.29267847727698,"Ag, usable ore",metal_economic
