"REF_DATE","GEO","DGUID","Products","Variables","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","Salt (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417369","1.120.4","577942","","","","0"
"2019","Canada","2016A000011124","Salt, fine vaccum (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417370","1.121.4","","x","","","0"
"2019","Canada","2016A000011124","Salt, in brine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417371","1.122.4","","x","","","0"
"2019","Canada","2016A000011124","Salt, rock (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417372","1.123.4","447307","","","","0"
"2019","Canada","2016A000011124","Serpentine (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417387","1.130.1","0","","","","0"
"2019","Canada","2016A000011124","Serpentine (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417388","1.130.2","0","","","","0"
"2019","Canada","2016A000011124","Serpentine (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417389","1.130.3","0","","","","0"
"2019","Canada","2016A000011124","Serpentine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417390","1.131.4","0","","","","0"
"2019","Canada","2016A000011124","Soapstone, pyrophyllite and talc (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417391","1.132.1","","x","","","0"
"2019","Canada","2016A000011124","Soapstone, pyrophyllite and talc (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417392","1.132.2","","x","","","0"
"2019","Canada","2016A000011124","Soapstone, pyrophyllite and talc (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417393","1.132.3","","x","","","0"
"2019","Canada","2016A000011124","Soapstone, pyrophyllite and talc  (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417394","1.133.4","","x","","","0"
"2019","Canada","2016A000011124","Sodium sulphate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417395","1.134.1","","x","","","0"
"2019","Canada","2016A000011124","Sodium sulphate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417396","1.134.2","","x","","","0"
"2019","Canada","2016A000011124","Sodium sulphate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417397","1.134.3","","x","","","0"
"2019","Canada","2016A000011124","Sodium sulphate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417398","1.135.4","","x","","","0"
"2019","Canada","2016A000011124","Wollastonite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417431","1.150.1","","x","","","0"
"2019","Canada","2016A000011124","Wollastonite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417432","1.150.2","","x","","","0"
"2019","Canada","2016A000011124","Wollastonite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417433","1.150.3","","x","","","0"
"2019","Canada","2016A000011124","Wollastonite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417434","1.151.4","","x","","","0"
"2019","Canada","2016A000011124","Zeolite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417435","1.152.1","1059","","","","0"
"2019","Canada","2016A000011124","Zeolite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417436","1.152.2","","x","","","0"
"2019","Canada","2016A000011124","Zeolite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417437","1.152.3","","x","","","0"
"2019","Canada","2016A000011124","Zeolite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417438","1.153.4","","x","","","0"
"2019","Canada","2016A000011124","Aggregates, clay and refractory minerals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1287584089","1.154.4","4322279","","","","0"
"2019","Canada","2016A000011124","Clay (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417559","1.80.1","634247","","","","0"
"2019","Canada","2016A000011124","Clay (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417560","1.80.2","363673","","","","0"
"2019","Canada","2016A000011124","Clay (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417561","1.80.3","434667","","","","0"
"2019","Canada","2016A000011124","Clay (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417562","1.81.4","1189","","","","0"
"2019","Canada","2016A000011124","Clay products (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417563","1.82.1","249738","","","","0"
"2019","Canada","2016A000011124","Clay products (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417564","1.82.2","383725","","","","0"
"2019","Canada","2016A000011124","Clay products (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417565","1.82.3","","x","","","0"
"2019","Canada","2016A000011124","Clay products (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417566","1.83.4","","x","","","0"
"2019","Canada","2016A000011124","Lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417586","1.92.1","1975393","","","","0"
"2019","Canada","2016A000011124","Lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417587","1.92.2","1976331","","","","0"
"2019","Canada","2016A000011124","Lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417588","1.92.3","25754","","","","0"
"2019","Canada","2016A000011124","Lime, quicklime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417589","1.93.1","1815297","","","","0"
"2019","Canada","2016A000011124","Lime, quicklime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417590","1.93.2","1816556","","","","0"
"2019","Canada","2016A000011124","Lime, quicklime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417591","1.93.3","24746","","","","0"
"2019","Canada","2016A000011124","Lime, hydrated lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417592","1.94.1","160096","","","","0"
"2019","Canada","2016A000011124","Lime, hydrated lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417593","1.94.2","159775","","","","0"
"2019","Canada","2016A000011124","Lime, hydrated lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417594","1.94.3","1008","","","","0"
"2019","Canada","2016A000011124","Lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417595","1.95.4","374340","","","","0"
"2019","Canada","2016A000011124","Lime, quicklime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417596","1.96.4","332433","","","","0"
"2019","Canada","2016A000011124","Lime, hydrated lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417597","1.97.4","41907","","","","0"
"2019","Canada","2016A000011124","Magnesite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417598","1.98.1","","x","","","0"
"2019","Canada","2016A000011124","Magnesite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417599","1.98.2","","x","","","0"
"2019","Canada","2016A000011124","Magnesite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417600","1.98.3","","x","","","0"
"2019","Canada","2016A000011124","Magnesite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417601","1.99.4","","x","","","0"
"2019","Canada","2016A000011124","Nepheline syenite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417330","1.104.1","519989","","","","0"
"2019","Canada","2016A000011124","Nepheline syenite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417331","1.104.2","523589","","","","0"
"2019","Canada","2016A000011124","Nepheline syenite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417332","1.104.3","","x","","","0"
"2019","Canada","2016A000011124","Nepheline syenite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417333","1.105.4","115844","","","","0"
"2019","Canada","2016A000011124","Sand and gravel (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417373","1.124.1","198487334","","","","0"
"2019","Canada","2016A000011124","Sand and gravel (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417374","1.124.2","194361435","","","","0"
"2019","Canada","2016A000011124","Sand and gravel (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417375","1.124.3","102524442","","","","0"
"2019","Canada","2016A000011124","Silica sand, quartz crude, quartz milled (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417376","1.125.1","5085945","","","","0"
"2019","Canada","2016A000011124","Silica sand, quartz crude, quartz milled (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417377","1.125.2","4941142","","","","0"
"2019","Canada","2016A000011124","Silica sand, quartz crude, quartz milled (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417378","1.125.3","857690","","","","0"
"2019","Canada","2016A000011124","Gravel (natural/crushed), natural sand (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417379","1.126.1","193401389","","","","0"
"2019","Canada","2016A000011124","Gravel (natural/crushed), natural sand (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417380","1.126.2","189420293","","","","0"
"2019","Canada","2016A000011124","Gravel (natural/crushed), natural sand (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417381","1.126.3","101666752","","","","0"
"2019","Canada","2016A000011124","Sand and gravel (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417382","1.127.4","1928735","","","","0"
"2019","Canada","2016A000011124","Silica sand, quartz crude, quartz milled (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417383","1.128.4","166932","","","","0"
"2019","Canada","2016A000011124","Gravel (natural/crushed), natural sand (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417384","1.129.4","1761803","","","","0"
"2019","Canada","2016A000011124","Stone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417399","1.136.1","155035477","","","","0"
"2019","Canada","2016A000011124","Stone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417400","1.136.2","154842145","","","","0"
"2019","Canada","2016A000011124","Stone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417401","1.136.3","32362044","","","","0"
"2019","Canada","2016A000011124","Granite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417402","1.137.1","48020980","","","","0"
"2019","Canada","2016A000011124","Granite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417403","1.137.2","47652059","","","","0"
"2019","Canada","2016A000011124","Granite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417404","1.137.3","14105288","","","","0"
"2019","Canada","2016A000011124","Limestone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417405","1.138.1","93325885","","","","0"
"2019","Canada","2016A000011124","Limestone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417406","1.138.2","93308765","","","","0"
"2019","Canada","2016A000011124","Limestone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417407","1.138.3","15591473","","","","0"
"2019","Canada","2016A000011124","Marble (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417408","1.139.1","954017","","","","0"
"2019","Canada","2016A000011124","Marble (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417409","1.139.2","931148","","","","0"
"2019","Canada","2016A000011124","Marble (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417410","1.139.3","","x","","","0"
"2019","Canada","2016A000011124","Sandstone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417412","1.140.1","7085630","","","","0"
"2019","Canada","2016A000011124","Sandstone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417413","1.140.2","7281559","","","","0"
"2019","Canada","2016A000011124","Sandstone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417414","1.140.3","1858776","","","","0"
"2019","Canada","2016A000011124","Shale (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417415","1.141.1","4107838","","","","0"
"2019","Canada","2016A000011124","Shale (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417416","1.141.2","3890763","","","","0"
"2019","Canada","2016A000011124","Shale (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417417","1.141.3","","x","","","0"
"2019","Canada","2016A000011124","Slate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277417418","1.142.1","1541127","","","","0"
"2019","Canada","2016A000011124","Slate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277417419","1.142.2","1777851","","","","0"
"2019","Canada","2016A000011124","Slate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277417420","1.142.3","","x","","","0"
"2019","Canada","2016A000011124","Stone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417421","1.143.4","1762732","","","","0"
"2019","Canada","2016A000011124","Granite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417422","1.144.4","490954","","","","0"
"2019","Canada","2016A000011124","Limestone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277417423","1.145.4","1050172","","","","0"
